installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst,final_electricity_consumption,RE,GDP,net_exports,Coal_EUR_MWh,Gas_EUR_MWh,EUA_price,ln_final_electricity_consumption,ln_RE,ln_GDP,net_ac_ext_inst,net_ac_tot_inst,annual_change_bank_inst,bank_inst,annual_change_bank_inst_1000,net_ac_ext_inst_1000
198,Eurogen C.V.,NL,Eurogen C.V.,2011,461350,425004,35.30,12.95985385962697,1074,634,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,112958,12320.182,649102,-9.089,13.23881,22.179193,13.058799,11.63477134718789,9.418994009705667,13.383345148206152,0,0,36346,347793,36.346,0
198,Eurogen C.V.,NL,Eurogen C.V.,2012,461350,466164,35.30,13.05229278252495,1074,634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,108902.769,12480.756,642414,-17.109861000000006,11.098114,25.154446,7.3978295,11.598210735595037,9.431943217011789,13.372988234652437,221058,118371,-347793,0,-347.793,221.058
198,Eurogen C.V.,NL,Eurogen C.V.,2013,42452,520812,35.30,13.1631444110857,1074,634,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,110319.452,12105.834,641577.7,-18.237,9.4058161,27.330641,4.4753876,11.611135545087189,9.401442764148797,13.371685578072553,536348,500266,63619,63619,63.619,536.348
198,Eurogen C.V.,NL,Eurogen C.V.,2014,41713,506907,35.30,13.136082833794958,1074,634,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,107291.285,11647.501,650709.9,-14.727,8.6029577,21.172882,5.9741473,11.583302704444147,9.362846929546281,13.385819199751847,448111,440443,-25489,38130,-25.489,448.111
198,Eurogen C.V.,NL,Eurogen C.V.,2015,40975,481494,35.30,13.084649049083488,1074,634,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,110458.918,13684.975,663458.4,-8.748130999999997,7.7217555,20.061985,7.6906977,11.612398948006152,9.524053794655428,13.405221432974189,451222,422736,-18522,19608,-18.522,451.222
198,Eurogen C.V.,NL,Eurogen C.V.,2016,40236,289541,35.30,12.576052189456302,1074,634,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,112000.401,14776.898,677999.5,-4.914371999999999,8.1366539,14.393778,5.3516278,11.626257730627964,9.600820294260876,13.426901829459133,272583,272583,22539,42147,22.539,272.583
198,Eurogen C.V.,NL,Eurogen C.V.,2017,39497,240647,35.30,12.391086408416276,1074,634,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,111445.266,17433.26,697735.4,-3.5062119999999997,11.171968,17.538269,5.8331394,11.621288861465027,9.766135154875101,13.455595226779794,245780,185780,-16108,26039,-16.108,245.78
214,Pergen V.O.F.,NL,Pergen VOF,2009,2234520,1312118,35.11,14.08715318346629,1131,672,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,108799,10835.016,630718.1,-4.891,7.5909157,11.825696,13.213984,11.597257422185269,9.290538390665262,13.354614290511716,-400000,-400000,-89855,1563900,-89.855,-400
214,Pergen V.O.F.,NL,Pergen VOF,2010,1622263,1374820,35.11,14.133833371422556,1131,672,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,112300,11196.671,639187,-2.775,10.548177,16.942703,14.380888,11.628929140726534,9.3233717809581,13.367952335304981,-507644,-507644,-260201,1303699,-260.201,-507.644
214,Pergen V.O.F.,NL,Pergen VOF,2011,1622263,1315921,35.11,14.090047358670367,1131,672,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,112958,12320.182,649102,-9.089,13.23881,22.179193,13.058799,11.63477134718789,9.418994009705667,13.383345148206152,-48315,-48315,1573948,2877647,1573.948,-48.315
214,Pergen V.O.F.,NL,Pergen VOF,2012,1622263,1270288,35.11,14.054754204379513,1131,672,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,108902.769,12480.756,642414,-17.109861000000006,11.098114,25.154446,7.3978295,11.598210735595037,9.431943217011789,13.372988234652437,-133048,-133048,-1403336,1474311,-1403.336,-133.048
214,Pergen V.O.F.,NL,Pergen VOF,2013,11525,1292130,35.11,14.071802577457959,1131,672,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,110319.452,12105.834,641577.7,-18.237,9.4058161,27.330641,4.4753876,11.611135545087189,9.401442764148797,13.371685578072553,1366935,1366935,96869,1571180,96.869,1366.935
214,Pergen V.O.F.,NL,Pergen VOF,2014,10539,1194646,35.11,13.993360465152074,1131,672,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,107291.285,11647.501,650709.9,-14.727,8.6029577,21.172882,5.9741473,11.583302704444147,9.362846929546281,13.385819199751847,1099113,1099113,-85952,1485228,-85.952,1099.113
214,Pergen V.O.F.,NL,Pergen VOF,2015,9581,1231672,35.11,14.023883153862867,1131,672,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,110458.918,13684.975,663458.4,-8.748130999999997,7.7217555,20.061985,7.6906977,11.612398948006152,9.524053794655428,13.405221432974189,1053714,1053714,-169307,1315921,-169.307,1053.714
214,Pergen V.O.F.,NL,Pergen VOF,2016,8651,1228840,35.11,14.021581192929071,1131,672,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,112000.401,14776.898,677999.5,-4.914371999999999,8.1366539,14.393778,5.3516278,11.626257730627964,9.600820294260876,13.426901829459133,1404985,1404985,183893,1499814,183.893,1404.985
214,Pergen V.O.F.,NL,Pergen VOF,2017,7748,1174220,35.11,13.976114655340611,1131,672,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,111445.266,17433.26,697735.4,-3.5062119999999997,11.171968,17.538269,5.8331394,11.621288861465027,9.766135154875101,13.455595226779794,992849,992849,-174498,1325316,-174.498,992.849
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2009,552484,616891,35.11,13.332447626016904,1243,604,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,108799,10835.016,630718.1,-4.891,7.5909157,11.825696,13.213984,11.597257422185269,9.290538390665262,13.354614290511716,64408,64408,0,0,0,64.408
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2010,552483,584098,35.11,13.277824055951317,1243,604,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,112300,11196.671,639187,-2.775,10.548177,16.942703,14.380888,11.628929140726534,9.3233717809581,13.367952335304981,31615,31615,0,0,0,31.615
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2011,552483,624722,35.11,13.345062029765675,1243,604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,112958,12320.182,649102,-9.089,13.23881,22.179193,13.058799,11.63477134718789,9.418994009705667,13.383345148206152,72239,72239,0,0,0,72.239
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2012,552483,500971,35.11,13.124303494160108,1243,604,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,108902.769,12480.756,642414,-17.109861000000006,11.098114,25.154446,7.3978295,11.598210735595037,9.431943217011789,13.372988234652437,500971,500971,0,0,0,500.971
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2013,113849,494759,35.11,13.111826054304917,1243,604,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,110319.452,12105.834,641577.7,-18.237,9.4058161,27.330641,4.4753876,11.611135545087189,9.401442764148797,13.371685578072553,279026,279026,0,0,0,279.026
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2014,101884,424705,35.11,12.959150089248308,1243,604,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,107291.285,11647.501,650709.9,-14.727,8.6029577,21.172882,5.9741473,11.583302704444147,9.362846929546281,13.385819199751847,424705,424705,90259,90259,90.259,424.705
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2015,90259,492509,35.11,13.107268013538986,1243,604,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,110458.918,13684.975,663458.4,-8.748130999999997,7.7217555,20.061985,7.6906977,11.612398948006152,9.524053794655428,13.405221432974189,402250,402250,-11258,79001,-11.258,402.25
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2016,79001,638304,35.11,13.366569937870292,1243,604,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,112000.401,14776.898,677999.5,-4.914371999999999,8.1366539,14.393778,5.3516278,11.626257730627964,9.600820294260876,13.426901829459133,559199,559104,-11103,67898,-11.103,559.199
241,Eneco Warmteproductie Utrecht B.V.,NL,Eneco Centrale Lage Weide,2017,68097,548995,35.11,13.215844612982071,1243,604,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,111445.266,17433.26,697735.4,-3.5062119999999997,11.171968,17.538269,5.8331394,11.621288861465027,9.766135154875101,13.455595226779794,479190,479190,-12259,55639,-12.259,479.19
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2009,26937155,29473072,35.11,17.198987590882727,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,122303,9277.98,349208.2,2.191,7.5909157,11.825696,13.213984,11.714256851219057,9.135399129672376,12.763423584917012,3000000,3000000,464083,23840600,464.083,3000
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2010,26937155,29659590,35.11,17.20529607124743,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,129424,11456.968,361803.9,1.354,10.548177,16.942703,14.380888,11.770849115257734,9.346353382837442,12.798857631321386,-6705046,-5971670,-8694105,15146496,-8694.105,-6705.046
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2011,26937155,32823146,35.11,17.30664449521756,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,132388,13567.236,379956.4,5.242,13.23881,22.179193,13.058799,11.793492283936407,9.515413047484012,12.847811788277689,7633898,7633898,6560653,21707148,6560.653,7633.898
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2012,31749901,35193844,35.11,17.376381738910286,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,133278,17307.255,386065.8,2.84,11.098114,25.154446,7.3978295,11.800192451285678,9.758881056739146,12.86376310024048,35211500,35211500,17655,21724804,17.655,35211.5
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2013,16816401,37178165,35.11,17.431232184547937,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,134481,17624.294,391439.4,4.521,9.4058161,27.330641,4.4753876,11.80917820410482,9.777033570140588,12.877585993159869,16518256,16518256,-3714888,18009916,-3714.888,16518.256
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2014,15541610,36886458,35.11,17.423355049782842,6,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,136307.473,20393.109,404429.1,-2.166,8.6029577,21.172882,5.9741473,11.822668443767853,9.922952328649377,12.91023172199654,23788220,23788220,2425689,20435604,2425.689,23788.22
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2015,13501970,37051920,35.11,17.427830730226013,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,138926.62,23287.061,419954.9,0.334,7.7217555,20.061985,7.6906977,11.841701159048283,10.055653163417073,12.947902603541422,40622300,40622300,17055140,37490744,17055.14,40622.3
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2016,10282843,34941622,35.11,17.36918928403116,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,143762.5,23289.604,432816.5,-1.999,8.1366539,14.393778,5.3516278,11.875917911400837,10.055762359728252,12.978069129632445,-11265000,-11265000,-35939004,1551741,-35939.004,-11265
1,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Bełchatów,2017,7788822,37646220,35.11,17.443743108763545,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,146424.864,24596.451,454186.3,-2.287,11.171968,17.538269,5.8331394,11.89426770215441,10.1103574432201,13.026262745274863,28491000,28491000,-1377516,174225,-1377.516,28491
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2009,6475340,7413193,35.11,15.818771808643259,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,122303,9277.98,349208.2,2.191,7.5909157,11.825696,13.213984,11.714256851219057,9.135399129672376,12.763423584917012,-264575,-264575,-1202428,5373925,-1202.428,-264.575
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2010,6475340,6770075,35.11,15.728022723113652,14,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,129424,11456.968,361803.9,1.354,10.548177,16.942703,14.380888,11.770849115257734,9.346353382837442,12.798857631321386,-1781500,-1781500,-2076235,3297690,-2076.235,-1781.5
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2011,6475340,6872050,35.11,15.74297301852197,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,132388,13567.236,379956.4,5.242,13.23881,22.179193,13.058799,11.793492283936407,9.515413047484012,12.847811788277689,1000000,1000000,603290,3900980,603.29,1000
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2012,6475340,6252718,35.11,15.648526807179683,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,133278,17307.255,386065.8,2.84,11.098114,25.154446,7.3978295,11.800192451285678,9.758881056739146,12.86376310024048,5853831,5853831,-398887,3502093,-398.887,5853.831
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2013,3882897,6321343,35.11,15.659442243548114,14,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,134481,17624.294,391439.4,4.521,9.4058161,27.330641,4.4753876,11.80917820410482,9.777033570140588,12.877585993159869,3167272,3167272,768922,4271015,768.922,3167.272
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2014,3587594,6422060,35.11,15.675249496471789,14,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,136307.473,20393.109,404429.1,-2.166,8.6029577,21.172882,5.9741473,11.822668443767853,9.922952328649377,12.91023172199654,2935437,2935437,96364,4367379,96.364,2935.437
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2015,3118922,5821226,35.11,15.577021450444372,14,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,138926.62,23287.061,419954.9,0.334,7.7217555,20.061985,7.6906977,11.841701159048283,10.055653163417073,12.947902603541422,4262500,4262500,1555770,5923149,1555.77,4262.5
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2016,2377219,5917008,35.11,15.593341473694423,14,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,143762.5,23289.604,432816.5,-1.999,8.1366539,14.393778,5.3516278,11.875917911400837,10.055762359728252,12.978069129632445,4693000,4693000,1148924,7072073,1148.924,4693
2,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Opole,2017,1802162,6278862,35.11,15.652699311832748,14,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,146424.864,24596.451,454186.3,-2.287,11.171968,17.538269,5.8331394,11.89426770215441,10.1103574432201,13.026262745274863,601000,601000,-3879849,3192224,-3879.849,601
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2009,11158636,11624371,35.11,16.268614400446946,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,122303,9277.98,349208.2,2.191,7.5909157,11.825696,13.213984,11.714256851219057,9.135399129672376,12.763423584917012,1039245,1039245,573510,11203445,573.51,1039.245
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2010,11158636,10656954,35.11,16.18172319478203,23,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,129424,11456.968,361803.9,1.354,10.548177,16.942703,14.380888,11.770849115257734,9.346353382837442,12.798857631321386,872300,-255552,246130,11449575,246.13,872.3
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2011,11158636,10776551,35.11,16.19288312791064,23,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,132388,13567.236,379956.4,5.242,13.23881,22.179193,13.058799,11.793492283936407,9.515413047484012,12.847811788277689,2231728,2231728,2613813,14063388,2613.813,2231.728
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2012,11158636,10900042,35.11,16.20427720040296,23,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,133278,17307.255,386065.8,2.84,11.098114,25.154446,7.3978295,11.800192451285678,9.758881056739146,12.86376310024048,1507934,1507934,-9392108,4671280,-9392.108,1507.934
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2013,6761106,9994790,35.11,16.11757451519066,23,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,134481,17624.294,391439.4,4.521,9.4058161,27.330641,4.4753876,11.80917820410482,9.777033570140588,12.877585993159869,5387313,5387313,2199605,6870885,2199.605,5387.313
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2014,6247900,8140101,35.11,15.912313145764154,23,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,136307.473,20393.109,404429.1,-2.166,8.6029577,21.172882,5.9741473,11.822668443767853,9.922952328649377,12.91023172199654,2442817,2442817,545223,7416108,545.223,2442.817
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2015,5431204,7595544,35.11,15.843072317516768,23,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,138926.62,23287.061,419954.9,0.334,7.7217555,20.061985,7.6906977,11.841701159048283,10.055653163417073,12.947902603541422,281000,281000,-1888145,5527963,-1888.145,281
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2016,4137453,7838244,35.11,15.874525387647578,23,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,143762.5,23289.604,432816.5,-1.999,8.1366539,14.393778,5.3516278,11.875917911400837,10.055762359728252,12.978069129632445,3808000,3808000,102957,5630920,102.957,3808
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2017,3135350,7108058,35.11,15.776739628043309,23,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,146424.864,24596.451,454186.3,-2.287,11.171968,17.538269,5.8331394,11.89426770215441,10.1103574432201,13.026262745274863,116000,116000,-3860429,1770491,-3860.429,116
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2009,9636619,10686735,35.11,16.18451381071789,30,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,122303,9277.98,349208.2,2.191,7.5909157,11.825696,13.213984,11.714256851219057,9.135399129672376,12.763423584917012,1465000,1465000,414884,9683507,414.884,1465
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2010,9636619,10835725,35.11,16.198359103496685,30,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,129424,11456.968,361803.9,1.354,10.548177,16.942703,14.380888,11.770849115257734,9.346353382837442,12.798857631321386,2803000,2803000,1603894,11287401,1603.894,2803
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2011,9636619,10299069,35.11,16.147564060765077,30,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,132388,13567.236,379956.4,5.242,13.23881,22.179193,13.058799,11.793492283936407,9.515413047484012,12.847811788277689,-8358012,-8358012,-9020462,2266939,-9020.462,-8358.012
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2012,9636619,9925556,35.11,16.110623403119593,30,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,133278,17307.255,386065.8,2.84,11.098114,25.154446,7.3978295,11.800192451285678,9.758881056739146,12.86376310024048,9258012,9258012,-667544,1599395,-667.544,9258.012
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2013,5454903,10230491,35.11,16.140883132865966,30,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,134481,17624.294,391439.4,4.521,9.4058161,27.330641,4.4753876,11.80917820410482,9.777033570140588,12.877585993159869,3152759,3152759,-1599395,0,-1599.395,3152.759
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2014,5041623,10960698,35.11,16.209826523587655,30,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,136307.473,20393.109,404429.1,-2.166,8.6029577,21.172882,5.9741473,11.822668443767853,9.922952328649377,12.91023172199654,10960935,10960935,4740485,4740485,4740.485,10960.935
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2015,4382409,11393513,35.11,16.248554716315095,30,26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,138926.62,23287.061,419954.9,0.334,7.7217555,20.061985,7.6906977,11.841701159048283,10.055653163417073,12.947902603541422,3814000,3814000,-4717521,22964,-4717.521,3814
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2016,3336840,12006243,35.11,16.30093732246916,30,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,143762.5,23289.604,432816.5,-1.999,8.1366539,14.393778,5.3516278,11.875917911400837,10.055762359728252,12.978069129632445,8976000,8976000,-6041,16923,-6.041,8976
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2017,210838,11192829,35.11,16.23078386334918,30,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,146424.864,24596.451,454186.3,-2.287,11.171968,17.538269,5.8331394,11.89426770215441,10.1103574432201,13.026262745274863,8840935,8840935,-16923,0,-16.923,8840.935
5,Enea Elektrownia Połaniec S.A.,PL,Instalacja do spalania paliw,2009,4972620,6024281,35.11,15.61130869412029,36,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,122303,9277.98,349208.2,2.191,7.5909157,11.825696,13.213984,11.714256851219057,9.135399129672376,12.763423584917012,1278380,1278380,226719,482169,226.719,1278.38
5,Enea Elektrownia Połaniec S.A.,PL,Instalacja do spalania paliw,2010,4972620,7290568,35.11,15.802092015901618,36,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0,129424,11456.968,361803.9,1.354,10.548177,16.942703,14.380888,11.770849115257734,9.346353382837442,12.798857631321386,2317948,2317948,0,482169,0,2317.948
