installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2010,1675,4755,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2011,3675,5408,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2012,3675,2435,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2013,2589,13310,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2014,2317,1266,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2015,1026,3269,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2016,1796,4183,35.30
93,Eniig Varme A/S,DK,"EnergiGruppen Jylland, Nord",2017,1547,5098,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2009,501,343,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2010,501,1581,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2011,501,119,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2012,501,368,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2013,348,526,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2014,623,228,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2015,138,447,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2016,242,856,35.30
2,BRØNDBY FJERNVARME A M B A,DK,Brøndby Strand Fjernvarmecentral,2017,416,313,35.30
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2009,633,469,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2010,633,1043,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2011,633,492,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2012,633,573,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2013,NA,NA,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2014,NA,NA,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2015,NA,NA,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2016,NA,NA,35.11
9,Hinnerup Fjernvarme amba,DK,Hinnerup Fjernvarme,2017,NA,NA,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2009,18282,10616,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2010,18282,14707,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2011,18282,12996,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2012,18282,8530,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2013,7386,8508,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2014,6609,6637,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2015,5855,5746,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2016,5125,7654,35.11
10,Brædstrup Totalenergianlæg A/S,DK,Brædstrup Totalenergianlæg A/S,2017,4418,7609,35.11
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2009,2732,1219,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2010,2732,1600,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2011,2732,603,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2012,2732,2083,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2013,1450,2491,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2014,1298,2171,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2015,1150,2377,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2016,1006,2127,35.30
11,Farum Fjernvarme A M B A,DK,"Farum Fjernvarme, stavnsholtcentralen",2017,866,1354,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2009,20786,11527,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2010,20786,12416,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2011,20786,12885,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2012,20786,6522,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2013,7738,2772,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2014,1731,853,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2015,0,386,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2016,0,499,35.30
101,Vojens Fjernvarme a.m.b.a.,DK,Vojens Fjernvarme,2017,0,450,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2009,198,397,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2010,198,530,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2011,198,857,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2012,198,2596,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2013,918,1847,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2014,822,2946,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2015,728,3674,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2016,0,NA,35.30
105,VIDEBÆK VARME A/S,DK,Videbæk energiforsyning,2017,0,NA,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2009,14677,3600,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2010,14677,4164,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2011,14677,3631,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2012,14677,2060,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2013,NA,NA,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2014,NA,NA,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2015,NA,NA,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2016,NA,NA,35.30
107,Ringe Fjernvarmeselskab A M B A,DK,Ringe Fjernvarmeselskab,2017,NA,NA,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2009,714,136,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2010,714,460,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2011,714,246,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2012,714,510,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2013,202,239,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2014,181,16,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2015,0,13,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2016,0,113,35.30
112,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bellinge,2017,61,43,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2009,2215,982,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2010,2215,3585,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2011,2215,1773,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2012,2215,1870,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2013,1837,1280,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2014,822,590,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2015,364,749,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2016,637,1102,35.30
113,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Billedskærervej,2017,549,596,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2009,1321,408,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2010,1321,1256,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2011,1321,3049,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2012,1321,1282,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2013,756,601,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2014,338,30,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2015,0,48,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2016,0,391,35.30
114,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Bolbro,2017,226,316,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2009,2004,910,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2010,2004,5809,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2011,2004,4629,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2012,2004,1625,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2013,2615,1546,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2014,1171,840,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2015,1037,5354,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2016,1814,5983,35.30
115,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Centrum,2017,1563,1188,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2009,365,216,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2010,365,1009,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2011,365,730,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2012,365,653,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2013,444,466,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2014,397,236,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2015,176,123,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2016,77,94,35.30
116,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dyrup,2017,66,179,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2009,991,491,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2010,991,1114,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2011,991,109,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2012,991,388,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2013,253,37,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2014,0,146,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2015,0,36,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2016,0,33,35.30
117,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Dalum,2017,0,188,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2009,833,253,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2010,833,668,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2011,833,1335,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2012,833,312,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2013,244,102,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2014,109,256,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2015,194,18,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2016,0,187,35.30
119,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Næsby,2017,0,25,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2009,1182,504,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2010,1182,2268,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2011,1182,1943,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2012,1182,704,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2013,803,766,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2014,719,79,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2015,0,19,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2016,0,194,35.30
120,FJERNVARME FYN DISTRIBUTION A/S,DK,Odense Kommune VC Pårup,2017,0,28,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2009,825,21,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2010,825,745,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2011,825,614,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2012,825,195,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2013,124,41,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2014,0,11,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2015,0,7,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2016,0,10,35.30
121,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sanderum,2017,0,9,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2009,842,442,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2010,842,1460,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2011,842,1576,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2012,842,680,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2013,545,360,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2014,244,155,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2015,108,194,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2016,95,262,35.30
122,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Sydøst,2017,163,529,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2009,1061,310,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2010,1061,3171,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2011,1061,3700,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2012,1061,1340,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2013,1129,785,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2014,1011,444,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2015,448,1708,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2016,783,2510,35.30
123,FJERNVARME FYN DISTRIBUTION A/S,DK,VC Vollsmose,2017,675,448,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2009,122,17,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2010,122,505,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2011,122,86,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2012,122,344,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2013,203,1339,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2014,182,21,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2015,0,40,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2016,0,16,35.30
126,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2017,0,125,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2009,958,2172,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2010,958,5744,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2011,958,3819,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2012,958,8166,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2013,3218,7815,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2014,2879,3500,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2015,2550,3059,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2016,2232,3300,35.30
127,Sønderborg Fjernvarme A.m.b.a.,DK,Sønderborg Fjernvarme,2017,1922,2800,35.30
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2009,5137,115,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2010,5137,121,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2011,5137,60,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2012,5137,44,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2013,6,56,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2014,10,48,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2015,9,29,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2016,4,25,35.11
382,EFFEKTMARKED.DK A/S,DK,Effektmarked DK I/S,2017,0,27,35.11
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2009,290,12,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2010,290,174,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2011,290,28,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2012,290,19,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2013,16,0,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2014,0,1,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2015,0,55,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2016,0,NA,35.30
389,Aulum fjernvarme Amba,DK,Aulum Fjernvarme a.m.b.a,2017,0,NA,35.30
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2009,8603,8182,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2010,8603,12615,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2011,8603,11067,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2012,8603,9644,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2013,5938,8982,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2014,5314,7299,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2015,4707,7200,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2016,4120,7394,35.11
390,Aulum fjernvarme Amba,DK,"Aulum Fjernvarme a.m.b.a, Kulvej 5",2017,3551,8915,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2009,0,91,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2010,0,86,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2011,0,130,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2012,0,71,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2013,NA,2,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2014,NA,0,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2015,NA,0,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2016,NA,6,35.11
393,VÆKST & MILJØ V/ULRIK DAHL,DK,Vækst & Miljø v/Ulrik Dahl,2017,NA,4,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2009,0,58,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2010,0,72,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2011,0,72,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2012,0,43,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2013,NA,4,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2014,NA,4,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2015,NA,0,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2016,NA,6,35.11
394,Skou Hansen I/S v/Carl Skou og Lars Peter Skou Hansen,DK,Skou/Hansen I/S,2017,NA,10,35.11
395,Dorthe Bundgaard,DK,Handelskonto,2009,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2010,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2011,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2012,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2013,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2014,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2015,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2016,NA,NA,35.00
395,Dorthe Bundgaard,DK,Handelskonto,2017,NA,NA,35.00
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2009,72624,53893,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2010,72624,49325,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2011,72624,45119,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2012,72624,4914,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2013,44974,24716,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2014,40247,28605,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2015,35654,29438,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2016,31207,28248,35.11
39,Sønderborg Kraftvarmeværk I/S,DK,Sønderborg Kraftvarme I/S,2017,26900,32713,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2009,15229,10143,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2010,15229,11785,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2011,15229,9843,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2012,15229,3810,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2013,3560,2734,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2014,3186,1717,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2015,1411,1863,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2016,1235,2395,35.11
180,Brande Fjernvarme A.m.b.a.,DK,Brande Fjernvarme A.m.b.a.,2017,2129,2480,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2009,13288,8516,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2010,13288,10943,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2011,13288,9705,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2012,13288,6509,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2013,6182,3135,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2014,2766,93,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2015,0,82,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2016,0,69,35.11
153,Gråsten Varme A/S,DK,Gråsten Varme A/S,2017,0,556,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2009,42889,16376,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2010,42889,28793,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2011,42889,20746,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2012,42889,3450,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2013,0,1728,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2014,0,973,35.11
77,Frederikshavn Varme A/S,DK,"Elsam Kraft A/S, Frederikshavn Kraftvarmeværk",2015,0,394,35.11
