installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst
542,TERMICA MILAZZO SRL,IT,MILAZZO,2014,0,514108,35.11,13.15018863909739,1686,926,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
542,TERMICA MILAZZO SRL,IT,MILAZZO,2015,0,515483,35.11,13.152859604203814,1686,926,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
542,TERMICA MILAZZO SRL,IT,MILAZZO,2016,0,515665,35.11,13.153212608819814,1686,926,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
542,TERMICA MILAZZO SRL,IT,MILAZZO,2017,0,518078,35.11,13.157881089056296,1686,926,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2009,196692,262430,35.11,12.477739658785271,1693,341,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2010,98346,311013,35.11,12.647589990930836,1693,341,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2011,65564,225788,35.11,12.327351784909933,1693,341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2012,32782,327834,35.11,12.700262661694708,1693,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2013,0,207089,35.11,12.240903931535584,1693,341,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2014,0,126597,35.11,11.748764091728978,1693,341,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2015,0,51504,35.11,10.84941475353859,1693,341,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2016,0,72004,35.11,11.184476952010595,1693,341,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
546,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PORTO EMPEDOCLE,2017,0,118049,35.11,11.67885507149091,1693,341,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2009,371272,1553992,35.11,14.256337661891331,1710,938,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2010,371272,2408026,35.11,14.694317882694751,1710,938,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2011,371272,2566400,35.11,14.758014696654332,1710,938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2012,371272,2858390,35.11,14.86576908722454,1710,938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2013,188930,3111732,35.11,14.950690042320101,1710,938,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2014,175944,2677710,35.11,14.800472509601011,1710,938,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2015,163254,1929216,35.11,14.472624260735762,1710,938,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2016,150895,2284352,35.11,14.641592953470141,1710,938,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
561,ISAB S.r.l.,IT,IMPIANTO IGCC,2017,138858,1944689,35.11,14.480612625077532,1710,938,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
562,ERG Power S.r.l.,IT,ERG Power,2009,1748226,1137759,35.11,13.944571096196976,1713,940,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2010,1748226,1589607,35.11,14.278997373833601,1713,940,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2011,1748226,1561487,35.11,14.261149130342405,1713,940,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2012,1748226,1523453,35.11,14.23649002691562,1713,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2013,0,1382429,35.11,14.139352654821153,1713,940,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2014,0,1259142,35.11,14.04594109459333,1713,940,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2015,0,1230604,35.11,14.023015663730181,1713,940,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2016,0,1215501,35.11,14.010666895444682,1713,940,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
562,ERG Power S.r.l.,IT,ERG Power,2017,0,1130171,35.11,13.93787950667331,1713,940,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2009,587543,383615,35.11,12.857394724459443,1716,938,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2010,587543,407472,35.11,12.917727497645858,1716,938,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2011,587543,402664,35.11,12.905857746270302,1716,938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2012,587543,309812,35.11,12.643720940882265,1716,938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2013,0,233648,35.11,12.361570988280253,1716,938,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2014,0,241824,35.11,12.395965467820446,1716,938,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2015,0,182768,35.11,12.115972867973728,1716,938,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2016,0,193711,35.11,12.174122636631397,1716,938,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
563,ISAB S.r.l.,IT,CTE RAFFINERIA ISAB IMPIANTI SUD,2017,0,167199,35.11,12.026939998753608,1716,938,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2009,1517852,1603151,35.11,14.287481625533342,1718,341,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2010,1453942,1422702,35.11,14.168068438416016,1718,341,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2011,1374055,1456344,35.11,14.19143974356915,1718,341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2012,1310146,1378607,35.11,14.13658412703577,1718,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2013,0,1406731,35.11,14.156779130895446,1718,341,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2014,0,1393858,35.11,14.147585999977702,1718,341,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2015,0,1301563,35.11,14.079076407930987,1718,341,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2016,0,847234,35.11,13.649732204664247,1718,341,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
564,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,2017,0,477692,35.11,13.076721452325534,1718,341,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2009,2250597,2241850,35.11,14.622811975826524,1733,341,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2010,2146843,1835873,35.11,14.423030675656783,1733,341,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2011,2028940,1850371,35.11,14.430896717489482,1733,341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2012,1925187,1981792,35.11,14.499512043864506,1733,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2013,0,1425100,35.11,14.169752544661304,1733,341,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2014,0,1647503,35.11,14.314771366297961,1733,341,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2015,0,1294280,35.11,14.073465113943065,1733,341,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2016,0,678378,35.11,13.427459933688707,1733,341,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0
573,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SULCIS,2017,0,1073462,35.11,13.886399497444351,1733,341,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2009,2362639,1347260,35.11,14.113583458295567,1746,642,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2010,2173794,1036729,35.11,13.851581122297018,1746,642,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2011,2026918,820197,35.11,13.61729983428893,1746,642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2012,1901097,630465,35.11,13.35421292134748,1746,642,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2013,0,1370519,35.11,14.130700058182327,1746,642,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2014,0,770212,35.11,13.55442108061031,1746,642,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2015,0,917761,35.11,13.729692287122173,1746,642,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2016,0,713204,35.11,13.477522773480352,1746,642,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
586,EP Produzione S.p.A.,IT,Centrale di Tavazzano e Montanaso,2017,0,1214383,35.11,14.009746686843043,1746,642,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2009,289114,40947,35.11,10.620033826524304,1825,1002,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2010,243962,19810,35.11,9.893942139692596,1825,1002,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2011,243962,28913,35.11,10.272046599948313,1825,1002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2012,243962,23495,35.11,10.064542911536916,1825,1002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2013,11662,21353,35.11,9.968947524007914,1825,1002,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2014,10437,24188,35.11,10.093611921393103,1825,1002,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2015,9246,22159,35.11,10.005999013489205,1825,1002,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2016,8092,24498,35.11,10.10634676054763,1825,1002,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
645,TECNOPARCO VALBASENTO,IT,CENTRALE TERMOELETTRICA,2017,6975,28325,35.11,10.251500085896208,1825,1002,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
647,Iren Energia S.p.A.,IT,RETE 1,2009,3840,1491,35.30,7.307202314764738,1829,68,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2010,3840,3315,35.30,8.106212902619962,1829,68,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2011,3840,1602,35.30,7.379008127628304,1829,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2012,3840,2094,35.30,7.646831391430482,1829,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2013,1736,1562,35.30,7.3537223303996315,1829,68,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2014,1553,1218,35.30,7.1049654482698426,1829,68,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2015,1376,743,35.30,6.610696044717759,1829,68,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2016,602,408,35.30,6.0112671744041615,1829,68,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
647,Iren Energia S.p.A.,IT,RETE 1,2017,259,602,35.30,6.400257445308821,1829,68,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2009,2909185,4061962,35.11,15.217176666081171,1833,1004,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2010,2605464,3651525,35.11,15.110655446520303,1833,1004,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2011,2413959,3898246,35.11,15.17603726634515,1833,1004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2012,2222454,3587828,35.11,15.093057563442105,1833,1004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2013,0,3488407,35.11,15.064955742983567,1833,1004,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2014,0,3187814,35.11,14.974845973400969,1833,1004,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2015,0,2404218,35.11,14.692735252722192,1833,1004,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2016,0,2534826,35.11,14.7456355535984,1833,1004,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,1,1,0,0,0
649,Fiume Santo S.p.A.,IT,Centrale termoelettrica di fiumesanto,2017,0,3513929,35.11,15.072245342630351,1833,1004,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,1,1,0,0,0
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2009,1773050,1186342,35.11,13.986385181220408,1841,645,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2010,1698396,1056370,35.11,13.870349060667909,1841,645,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2011,1605077,968981,35.11,13.78400028283753,1841,645,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2012,1530423,559260,35.11,13.234369760283258,1841,645,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2013,4094,327923,35.11,12.700534103709193,1841,645,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2014,3664,295452,35.11,12.596261666085821,1841,645,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2015,3246,258973,35.11,12.464479088143321,1841,645,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2016,2842,324961,35.11,12.691460454111299,1841,645,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
654,A2A GENCOGAS S.P.A.,IT,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,2017,2449,629226,35.11,13.352245771626565,1841,645,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2009,235788,105737,35.11,11.568710157909756,1845,1010,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2010,235788,87989,35.11,11.384967085647192,1845,1010,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2011,235788,26122,35.11,10.170533150137466,1845,1010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2012,235788,23377,35.11,10.059507911994038,1845,1010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2013,13502,31946,35.11,10.371802256349902,1845,1010,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
656,ACEA PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA TOR DI VALLE,2014,11060,23722,35.11,10.074158166589221,1845,1010,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
