installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated
2,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,SI,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,2015,5413,7192,35.30,8.880724576151456,15,13,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,SI,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,2016,4738,9970,35.30,9.207335862955883,15,13,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,SI,JAVNO PODJETJE ENERGETIKA MARIBOR D.O.O.,2017,8168,13264,35.30,9.492808877375076,15,13,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,VEOLIA,BE,SEDILEC UCL,2009,17044,14643,35.30,9.591717684555258,16,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2010,17044,6607,35.30,8.795884972029885,16,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2011,17044,10288,35.30,9.2387334464774,16,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2012,17045,10063,35.30,9.216620609933333,16,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2013,2355,9981,35.30,9.208438564686587,16,14,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2014,2108,9309,35.30,9.13873695311649,16,14,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,VEOLIA,BE,SEDILEC UCL,2015,1868,8011,35.30,8.988570876215118,16,14,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,VEOLIA,BE,SEDILEC UCL,2016,1634,8410,35.30,9.037176752966994,16,14,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,VEOLIA,BE,SEDILEC UCL,2017,1409,7882,35.30,8.97233695775495,16,14,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2009,674,4255,35.30,8.355850041007475,17,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2010,674,1757,35.30,7.471363088187097,17,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2011,674,1555,35.30,7.349230824613334,17,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2012,674,5064,35.30,8.529911963824013,17,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2013,2546,10498,35.30,9.258940041812245,17,15,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2014,2279,13179,35.30,9.486379932643889,17,15,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2015,2018,5428,35.30,8.59932602095476,17,15,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2016,1766,4339,35.30,8.37539918579835,17,15,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2017,1521,5370,35.30,8.58858318750291,17,15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,Enefit Green AS,EE,Iru Elektrijaam,2009,364192,158758,35.11,11.975136309186006,18,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2010,364192,220107,35.11,12.301869070734405,18,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2011,215880,167728,35.11,12.030098898692353,18,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2012,290036,98650,35.11,11.49933351145076,18,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2013,205712,77266,35.11,11.25500929305476,18,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2014,184092,77917,35.11,11.26339943654854,18,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2015,81544,71214,35.11,11.17344470728456,18,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2016,71373,91802,35.11,11.427389362863634,18,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,Enefit Green AS,EE,Iru Elektrijaam,2017,61522,48580,35.11,10.790967202556164,18,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2009,475168,2279886,35.11,14.639635999680582,19,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2010,475168,2814440,35.11,14.85027386548524,19,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2011,475168,1355013,35.11,14.119321606345856,19,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2012,475168,728246,35.11,13.498394182187305,19,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2013,0,1368183,35.11,14.12899414014779,19,17,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2014,0,1069973,35.11,13.883143972474855,19,17,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2015,0,356485,35.11,12.784047442214954,19,17,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2016,0,838570,35.11,13.639453339170002,19,17,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,Fortum Power and Heat Oy,FI,Meri-Porin voimalaitos,2017,0,510761,35.11,13.143657049403409,19,17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2009,39362,37993,35.30,10.545157211213365,20,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2010,39362,43309,35.30,10.676115744586301,20,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2011,39362,40859,35.30,10.617882394259105,20,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2012,39362,35648,35.30,10.481448323286957,20,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2013,17508,31768,35.30,10.366214772811087,20,18,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2014,14526,19538,35.30,9.880116566212887,20,18,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2015,11858,18863,35.30,9.844957610345725,20,18,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2016,10319,19362,35.30,9.871067661280017,20,18,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,ENERGIE S.r.l.,IT,IMPIANTO DI BARDONECCHIA,2017,8895,16185,35.30,9.691840166360345,20,18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2009,46247,48676,35.30,10.79294137445669,21,19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2010,46247,53505,35.30,10.887530386461101,21,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2011,46247,46652,35.30,10.750471077810941,21,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2012,46247,49252,35.30,10.804705254912761,21,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2013,22995,48126,35.30,10.78157785059498,21,19,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2014,18680,16631,35.30,9.71902370267014,21,19,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2015,16441,9950,35.30,9.205327830152639,21,19,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2016,14390,15370,35.30,9.640172836532642,21,19,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,Pasvaldibas SIA “Ventspils siltums”,LV,Installation 3,2017,12404,8897,35.30,9.093469420244768,21,19,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,BKK Varme AS,NO,BKK Varme AS,2009,9786,16303,35.30,9.699104418939655,22,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2010,9786,22494,35.30,10.021003885963967,22,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2011,9786,10655,35.30,9.273784544532717,22,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2012,9786,9328,35.30,9.140775908590273,22,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2013,17906,8023,35.30,8.990067695753655,22,20,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2014,16025,5284,35.30,8.572438665642215,22,20,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,BKK Varme AS,NO,BKK Varme AS,2015,14194,6653,35.30,8.802823159741887,22,20,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,BKK Varme AS,NO,BKK Varme AS,2016,12419,8214,35.30,9.013595294516504,22,20,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,BKK Varme AS,NO,BKK Varme AS,2017,10698,5785,35.30,8.663023639627777,22,20,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2009,11158636,11624371,35.11,16.268614400446946,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2010,11158636,10656954,35.11,16.18172319478203,23,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2011,11158636,10776551,35.11,16.19288312791064,23,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2012,11158636,10900042,35.11,16.20427720040296,23,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2013,6761106,9994790,35.11,16.11757451519066,23,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2014,6247900,8140101,35.11,15.912313145764154,23,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2015,5431204,7595544,35.11,15.843072317516768,23,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2016,4137453,7838244,35.11,15.874525387647578,23,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Elektrownia Turów,2017,3135350,7108058,35.11,15.776739628043309,23,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2009,1445034,1797740,35.30,14.402040878440578,24,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2010,1445034,1495325,35.30,14.217854132485206,24,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2011,1445034,1962612,35.30,14.489786797073961,24,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2012,1445034,1619393,35.30,14.297561945636195,24,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2013,1033668,1120185,35.30,13.929004408202228,24,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2014,564806,1164735,35.30,13.968004151296054,24,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2015,718128,1241520,35.30,14.031846993345507,24,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2016,570264,1303931,35.30,14.080894105958304,24,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,S Complexul Energetic Oltenia SA,RO,S Complexul Energetic Oltenia S.A. -SE Craiova II,2017,428641,1290216,35.30,14.070320204181495,24,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2009,65200,13088,35.10,9.479451058842528,25,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2010,65200,5754,35.10,8.657650544111494,25,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2011,65200,10663,35.10,9.27453508401818,25,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2012,65200,8843,35.10,9.087381464575735,25,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2013,0,4638,35.10,8.442038517815478,25,22,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2014,0,10422,35.10,9.25167423546916,25,22,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2015,0,9136,35.10,9.119977931895791,25,22,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2016,0,7009,35.10,8.854950316500325,25,22,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,TEB D.O.O. BRESTANICA,SI,TEB d.o.o. Brestanica,2017,0,10643,35.10,9.272657678041044,25,22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4,Toplofikacia Pernik AD,BG,TEC Republika,2009,663536,402469,35.30,12.905373354241128,26,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2010,571840,421894,35.30,12.95250937663183,26,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2011,571845,487037,35.30,13.096095374538088,26,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2012,596217,453960,35.30,13.025764367415075,26,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2013,391172,480770,35.30,13.083144264249768,26,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2014,335079,513948,35.30,13.149877372004369,26,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2015,281569,456894,35.30,13.032206695488775,26,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2016,230603,450971,35.30,13.019158314865276,26,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,Toplofikacia Pernik AD,BG,TEC Republika,2017,182068,364567,35.30,12.806465626982302,26,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2009,975,4542,35.30,8.421122722665503,27,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2010,975,4490,35.30,8.4096079807363,27,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2011,975,2744,35.30,7.917171988845776,27,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2012,975,5175,35.30,8.55159461813357,27,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2013,3792,9908,35.30,9.20109779060925,27,15,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2014,3393,11978,35.30,9.390826912824407,27,15,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2015,3006,6676,35.30,8.806274284781725,27,15,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2016,2630,4227,35.30,8.34924780056679,27,15,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
4,ENERGI VIBORG KRAFTVARME A/S,DK,Viborg Kraftvarme A/S,2017,2266,3902,35.30,8.269244521183056,27,15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2009,185973,146133,35.30,11.892272444923334,28,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2010,185973,162792,35.30,12.000228591294025,28,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2011,156877,122132,35.30,11.712857706023843,28,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2012,171425,111768,35.30,11.624180573330323,28,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2013,99444,3543,35.30,8.172729104865471,28,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2014,81674,483,35.30,6.180016653652572,28,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2015,24886,110,35.30,4.700480365792417,28,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2016,16107,966,35.30,6.873163834212518,28,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,VKG Soojus AS,EE,Ahtme soojuselektrijaam,2017,8993,161,35.30,5.081404364984463,28,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,Fenice spa,IT,Centrale termica,2009,15766,10323,35.30,9.24212969446559,29,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Fenice spa,IT,Centrale termica,2010,15766,11414,35.30,9.342595951096653,29,25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,Fenice spa,IT,Centrale termica,2011,15766,7490,35.30,8.921324076511265,29,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,Fenice spa,IT,Centrale termica,2012,15766,7385,35.30,8.90720619496548,29,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,Fenice spa,IT,Centrale termica,2013,8633,7100,35.30,8.867850063029406,29,25,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4,Fenice spa,IT,Centrale termica,2014,0,5690,35.30,8.646465527120377,29,25,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,Fenice spa,IT,Centrale termica,2015,0,7604,35.30,8.93642970360832,29,25,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
4,Fenice spa,IT,Centrale termica,2016,0,8565,35.30,9.05543941075822,29,25,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
4,Fenice spa,IT,Centrale termica,2017,0,9530,35.30,9.162199996648248,29,25,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2009,9636619,10686735,35.11,16.18451381071789,30,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2010,9636619,10835725,35.11,16.198359103496685,30,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2011,9636619,10299069,35.11,16.147564060765077,30,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2012,9636619,9925556,35.11,16.110623403119593,30,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ENEA WYTWARZANIE SP. Z O.O.,PL,ELEKTROWNIA KOZIENICE,2013,5454903,10230491,35.11,16.140883132865966,30,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
